,model_key,Date,Order_Demand
357,Product_0620-Whse_J-Category_001,2012-12-27 00:00:00.000000,15.0
358,Product_0620-Whse_J-Category_001,2012-12-28 00:00:00.000000,1.0
359,Product_0620-Whse_J-Category_001,2012-12-29 00:00:00.000000,19.25
360,Product_0620-Whse_J-Category_001,2012-12-30 00:00:00.000000,19.25
361,Product_0620-Whse_J-Category_001,2012-12-31 00:00:00.000000,19.25
362,Product_0620-Whse_J-Category_001,2013-01-01 00:00:00.000000,16.333333333333332
363,Product_0620-Whse_J-Category_001,2013-01-02 00:00:00.000000,8.0
364,Product_0620-Whse_J-Category_001,2013-01-03 00:00:00.000000,1.0
365,Product_0620-Whse_J-Category_001,2013-01-04 00:00:00.000000,1.0
366,Product_0620-Whse_J-Category_001,2013-01-05 00:00:00.000000,1.0
367,Product_0620-Whse_J-Category_001,2013-01-06 00:00:00.000000,1.0
368,Product_0620-Whse_J-Category_001,2013-01-07 00:00:00.000000,43.0
369,Product_0620-Whse_J-Category_001,2013-01-08 00:00:00.000000,14.0
370,Product_0620-Whse_J-Category_001,2013-01-09 00:00:00.000000,7.0
371,Product_0620-Whse_J-Category_001,2013-01-10 00:00:00.000000,32.0
372,Product_0620-Whse_J-Category_001,2013-01-11 00:00:00.000000,5.0
373,Product_0620-Whse_J-Category_001,2013-01-12 00:00:00.000000,20.2
374,Product_0620-Whse_J-Category_001,2013-01-13 00:00:00.000000,20.2
375,Product_0620-Whse_J-Category_001,2013-01-14 00:00:00.000000,14.5
376,Product_0620-Whse_J-Category_001,2013-01-15 00:00:00.000000,21.0
377,Product_0620-Whse_J-Category_001,2013-01-16 00:00:00.000000,21.0
378,Product_0620-Whse_J-Category_001,2013-01-17 00:00:00.000000,61.0
379,Product_0620-Whse_J-Category_001,2013-01-18 00:00:00.000000,26.0
380,Product_0620-Whse_J-Category_001,2013-01-19 00:00:00.000000,32.25
381,Product_0620-Whse_J-Category_001,2013-01-20 00:00:00.000000,32.25
382,Product_0620-Whse_J-Category_001,2013-01-21 00:00:00.000000,39.0
383,Product_0620-Whse_J-Category_001,2013-01-22 00:00:00.000000,45.0
384,Product_0620-Whse_J-Category_001,2013-01-23 00:00:00.000000,68.0
385,Product_0620-Whse_J-Category_001,2013-01-24 00:00:00.000000,18.0
386,Product_0620-Whse_J-Category_001,2013-01-25 00:00:00.000000,13.0
387,Product_0620-Whse_J-Category_001,2013-01-26 00:00:00.000000,36.6
388,Product_0620-Whse_J-Category_001,2013-01-27 00:00:00.000000,36.6
389,Product_0620-Whse_J-Category_001,2013-01-28 00:00:00.000000,34.0
390,Product_0620-Whse_J-Category_001,2013-01-29 00:00:00.000000,11.0
391,Product_0620-Whse_J-Category_001,2013-01-30 00:00:00.000000,26.0
392,Product_0620-Whse_J-Category_001,2013-01-31 00:00:00.000000,42.0
393,Product_0620-Whse_J-Category_001,2013-02-01 00:00:00.000000,3.0
394,Product_0620-Whse_J-Category_001,2013-02-02 00:00:00.000000,23.2
395,Product_0620-Whse_J-Category_001,2013-02-03 00:00:00.000000,23.2
396,Product_0620-Whse_J-Category_001,2013-02-04 00:00:00.000000,13.0
397,Product_0620-Whse_J-Category_001,2013-02-05 00:00:00.000000,29.0
398,Product_0620-Whse_J-Category_001,2013-02-06 00:00:00.000000,23.0
399,Product_0620-Whse_J-Category_001,2013-02-07 00:00:00.000000,19.0
400,Product_0620-Whse_J-Category_001,2013-02-08 00:00:00.000000,37.0
401,Product_0620-Whse_J-Category_001,2013-02-09 00:00:00.000000,24.2
402,Product_0620-Whse_J-Category_001,2013-02-10 00:00:00.000000,24.2
403,Product_0620-Whse_J-Category_001,2013-02-11 00:00:00.000000,27.0
404,Product_0620-Whse_J-Category_001,2013-02-12 00:00:00.000000,40.0
405,Product_0620-Whse_J-Category_001,2013-02-13 00:00:00.000000,18.0
406,Product_0620-Whse_J-Category_001,2013-02-14 00:00:00.000000,14.0
407,Product_0620-Whse_J-Category_001,2013-02-15 00:00:00.000000,17.0
408,Product_0620-Whse_J-Category_001,2013-02-16 00:00:00.000000,22.25
409,Product_0620-Whse_J-Category_001,2013-02-17 00:00:00.000000,22.25
410,Product_0620-Whse_J-Category_001,2013-02-18 00:00:00.000000,17.0
411,Product_0620-Whse_J-Category_001,2013-02-19 00:00:00.000000,39.0
412,Product_0620-Whse_J-Category_001,2013-02-20 00:00:00.000000,1.0
413,Product_0620-Whse_J-Category_001,2013-02-21 00:00:00.000000,16.0
414,Product_0620-Whse_J-Category_001,2013-02-22 00:00:00.000000,15.0
415,Product_0620-Whse_J-Category_001,2013-02-23 00:00:00.000000,17.6
416,Product_0620-Whse_J-Category_001,2013-02-24 00:00:00.000000,17.6
417,Product_0620-Whse_J-Category_001,2013-02-25 00:00:00.000000,30.0
418,Product_0620-Whse_J-Category_001,2013-02-26 00:00:00.000000,17.0
419,Product_0620-Whse_J-Category_001,2013-02-27 00:00:00.000000,26.0
420,Product_0620-Whse_J-Category_001,2013-02-28 00:00:00.000000,33.0
421,Product_0620-Whse_J-Category_001,2013-03-01 00:00:00.000000,21.0
422,Product_0620-Whse_J-Category_001,2013-03-02 00:00:00.000000,25.4
423,Product_0620-Whse_J-Category_001,2013-03-03 00:00:00.000000,25.4
424,Product_0620-Whse_J-Category_001,2013-03-04 00:00:00.000000,14.0
425,Product_0620-Whse_J-Category_001,2013-03-05 00:00:00.000000,26.0
426,Product_0620-Whse_J-Category_001,2013-03-06 00:00:00.000000,6.0
427,Product_0620-Whse_J-Category_001,2013-03-07 00:00:00.000000,15.0
428,Product_0620-Whse_J-Category_001,2013-03-08 00:00:00.000000,38.0
429,Product_0620-Whse_J-Category_001,2013-03-09 00:00:00.000000,19.8
430,Product_0620-Whse_J-Category_001,2013-03-10 00:00:00.000000,19.8
431,Product_0620-Whse_J-Category_001,2013-03-11 00:00:00.000000,5.0
432,Product_0620-Whse_J-Category_001,2013-03-12 00:00:00.000000,19.0
433,Product_0620-Whse_J-Category_001,2013-03-13 00:00:00.000000,20.0
434,Product_0620-Whse_J-Category_001,2013-03-14 00:00:00.000000,38.0
435,Product_0620-Whse_J-Category_001,2013-03-15 00:00:00.000000,15.0
436,Product_0620-Whse_J-Category_001,2013-03-16 00:00:00.000000,19.4
437,Product_0620-Whse_J-Category_001,2013-03-17 00:00:00.000000,19.4
438,Product_0620-Whse_J-Category_001,2013-03-18 00:00:00.000000,10.0
439,Product_0620-Whse_J-Category_001,2013-03-19 00:00:00.000000,36.0
440,Product_0620-Whse_J-Category_001,2013-03-20 00:00:00.000000,24.75
441,Product_0620-Whse_J-Category_001,2013-03-21 00:00:00.000000,45.0
442,Product_0620-Whse_J-Category_001,2013-03-22 00:00:00.000000,68.0
443,Product_0620-Whse_J-Category_001,2013-03-23 00:00:00.000000,39.75
444,Product_0620-Whse_J-Category_001,2013-03-24 00:00:00.000000,39.75
445,Product_0620-Whse_J-Category_001,2013-03-25 00:00:00.000000,61.0
446,Product_0620-Whse_J-Category_001,2013-03-26 00:00:00.000000,20.0
447,Product_0620-Whse_J-Category_001,2013-03-27 00:00:00.000000,15.0
448,Product_0620-Whse_J-Category_001,2013-03-28 00:00:00.000000,29.0
449,Product_0620-Whse_J-Category_001,2013-03-29 00:00:00.000000,46.0
450,Product_0620-Whse_J-Category_001,2013-03-30 00:00:00.000000,34.2
451,Product_0620-Whse_J-Category_001,2013-03-31 00:00:00.000000,34.2
452,Product_0620-Whse_J-Category_001,2013-04-01 00:00:00.000000,46.0
453,Product_0620-Whse_J-Category_001,2013-04-02 00:00:00.000000,20.0
454,Product_0620-Whse_J-Category_001,2013-04-03 00:00:00.000000,20.0
455,Product_0620-Whse_J-Category_001,2013-04-04 00:00:00.000000,26.0
456,Product_0620-Whse_J-Category_001,2013-04-05 00:00:00.000000,12.0
457,Product_0620-Whse_J-Category_001,2013-04-06 00:00:00.000000,24.8
458,Product_0620-Whse_J-Category_001,2013-04-07 00:00:00.000000,24.8
459,Product_0620-Whse_J-Category_001,2013-04-08 00:00:00.000000,27.0
460,Product_0620-Whse_J-Category_001,2013-04-09 00:00:00.000000,21.0
461,Product_0620-Whse_J-Category_001,2013-04-10 00:00:00.000000,29.0
462,Product_0620-Whse_J-Category_001,2013-04-11 00:00:00.000000,28.0
463,Product_0620-Whse_J-Category_001,2013-04-12 00:00:00.000000,14.0
464,Product_0620-Whse_J-Category_001,2013-04-13 00:00:00.000000,23.8
465,Product_0620-Whse_J-Category_001,2013-04-14 00:00:00.000000,23.8
466,Product_0620-Whse_J-Category_001,2013-04-15 00:00:00.000000,27.0
467,Product_0620-Whse_J-Category_001,2013-04-16 00:00:00.000000,29.0
468,Product_0620-Whse_J-Category_001,2013-04-17 00:00:00.000000,25.0
469,Product_0620-Whse_J-Category_001,2013-04-18 00:00:00.000000,42.0
470,Product_0620-Whse_J-Category_001,2013-04-19 00:00:00.000000,3.0
471,Product_0620-Whse_J-Category_001,2013-04-20 00:00:00.000000,25.2
472,Product_0620-Whse_J-Category_001,2013-04-21 00:00:00.000000,25.2
473,Product_0620-Whse_J-Category_001,2013-04-22 00:00:00.000000,26.0
474,Product_0620-Whse_J-Category_001,2013-04-23 00:00:00.000000,59.0
475,Product_0620-Whse_J-Category_001,2013-04-24 00:00:00.000000,5.0
476,Product_0620-Whse_J-Category_001,2013-04-25 00:00:00.000000,6.0
477,Product_0620-Whse_J-Category_001,2013-04-26 00:00:00.000000,14.0
478,Product_0620-Whse_J-Category_001,2013-04-27 00:00:00.000000,22.0
479,Product_0620-Whse_J-Category_001,2013-04-28 00:00:00.000000,22.0
480,Product_0620-Whse_J-Category_001,2013-04-29 00:00:00.000000,21.0
481,Product_0620-Whse_J-Category_001,2013-04-30 00:00:00.000000,22.0
482,Product_0620-Whse_J-Category_001,2013-05-01 00:00:00.000000,10.0
483,Product_0620-Whse_J-Category_001,2013-05-02 00:00:00.000000,17.0
484,Product_0620-Whse_J-Category_001,2013-05-03 00:00:00.000000,16.333333333333332
485,Product_0620-Whse_J-Category_001,2013-05-04 00:00:00.000000,16.333333333333332
486,Product_0620-Whse_J-Category_001,2013-05-05 00:00:00.000000,16.333333333333332
487,Product_0620-Whse_J-Category_001,2013-05-06 00:00:00.000000,16.333333333333332
488,Product_0620-Whse_J-Category_001,2013-05-07 00:00:00.000000,16.0
489,Product_0620-Whse_J-Category_001,2013-05-08 00:00:00.000000,7.0
490,Product_0620-Whse_J-Category_001,2013-05-09 00:00:00.000000,24.0
491,Product_0620-Whse_J-Category_001,2013-05-10 00:00:00.000000,37.0
492,Product_0620-Whse_J-Category_001,2013-05-11 00:00:00.000000,21.0
493,Product_0620-Whse_J-Category_001,2013-05-12 00:00:00.000000,21.0
494,Product_0620-Whse_J-Category_001,2013-05-13 00:00:00.000000,4.0
495,Product_0620-Whse_J-Category_001,2013-05-14 00:00:00.000000,22.0
496,Product_0620-Whse_J-Category_001,2013-05-15 00:00:00.000000,14.0
497,Product_0620-Whse_J-Category_001,2013-05-16 00:00:00.000000,12.0
498,Product_0620-Whse_J-Category_001,2013-05-17 00:00:00.000000,27.0
499,Product_0620-Whse_J-Category_001,2013-05-18 00:00:00.000000,15.8
500,Product_0620-Whse_J-Category_001,2013-05-19 00:00:00.000000,15.8
501,Product_0620-Whse_J-Category_001,2013-05-20 00:00:00.000000,24.0
502,Product_0620-Whse_J-Category_001,2013-05-21 00:00:00.000000,37.0
503,Product_0620-Whse_J-Category_001,2013-05-22 00:00:00.000000,68.0
504,Product_0620-Whse_J-Category_001,2013-05-23 00:00:00.000000,6.0
505,Product_0620-Whse_J-Category_001,2013-05-24 00:00:00.000000,13.0
506,Product_0620-Whse_J-Category_001,2013-05-25 00:00:00.000000,29.6
507,Product_0620-Whse_J-Category_001,2013-05-26 00:00:00.000000,29.6
508,Product_0620-Whse_J-Category_001,2013-05-27 00:00:00.000000,20.0
509,Product_0620-Whse_J-Category_001,2013-05-28 00:00:00.000000,64.0
510,Product_0620-Whse_J-Category_001,2013-05-29 00:00:00.000000,20.0
511,Product_0620-Whse_J-Category_001,2013-05-30 00:00:00.000000,4.0
512,Product_0620-Whse_J-Category_001,2013-05-31 00:00:00.000000,23.0
513,Product_0620-Whse_J-Category_001,2013-06-01 00:00:00.000000,26.2
514,Product_0620-Whse_J-Category_001,2013-06-02 00:00:00.000000,26.2
515,Product_0620-Whse_J-Category_001,2013-06-03 00:00:00.000000,22.0
516,Product_0620-Whse_J-Category_001,2013-06-04 00:00:00.000000,20.0
517,Product_0620-Whse_J-Category_001,2013-06-05 00:00:00.000000,17.0
518,Product_0620-Whse_J-Category_001,2013-06-06 00:00:00.000000,32.0
519,Product_0620-Whse_J-Category_001,2013-06-07 00:00:00.000000,41.0
520,Product_0620-Whse_J-Category_001,2013-06-08 00:00:00.000000,26.4
521,Product_0620-Whse_J-Category_001,2013-06-09 00:00:00.000000,26.4
522,Product_0620-Whse_J-Category_001,2013-06-10 00:00:00.000000,43.0
523,Product_0620-Whse_J-Category_001,2013-06-11 00:00:00.000000,41.0
524,Product_0620-Whse_J-Category_001,2013-06-12 00:00:00.000000,42.0
525,Product_0620-Whse_J-Category_001,2013-06-13 00:00:00.000000,7.0
526,Product_0620-Whse_J-Category_001,2013-06-14 00:00:00.000000,26.0
527,Product_0620-Whse_J-Category_001,2013-06-15 00:00:00.000000,31.8
528,Product_0620-Whse_J-Category_001,2013-06-16 00:00:00.000000,31.8
529,Product_0620-Whse_J-Category_001,2013-06-17 00:00:00.000000,30.0
530,Product_0620-Whse_J-Category_001,2013-06-18 00:00:00.000000,11.0
531,Product_0620-Whse_J-Category_001,2013-06-19 00:00:00.000000,19.0
532,Product_0620-Whse_J-Category_001,2013-06-20 00:00:00.000000,16.0
533,Product_0620-Whse_J-Category_001,2013-06-21 00:00:00.000000,34.0
534,Product_0620-Whse_J-Category_001,2013-06-22 00:00:00.000000,22.0
535,Product_0620-Whse_J-Category_001,2013-06-23 00:00:00.000000,22.0
536,Product_0620-Whse_J-Category_001,2013-06-24 00:00:00.000000,31.0
537,Product_0620-Whse_J-Category_001,2013-06-25 00:00:00.000000,30.0
538,Product_0620-Whse_J-Category_001,2013-06-26 00:00:00.000000,17.0
539,Product_0620-Whse_J-Category_001,2013-06-27 00:00:00.000000,9.0
540,Product_0620-Whse_J-Category_001,2013-06-28 00:00:00.000000,68.0
541,Product_0620-Whse_J-Category_001,2013-06-29 00:00:00.000000,31.0
542,Product_0620-Whse_J-Category_001,2013-06-30 00:00:00.000000,31.0
543,Product_0620-Whse_J-Category_001,2013-07-01 00:00:00.000000,32.0
544,Product_0620-Whse_J-Category_001,2013-07-02 00:00:00.000000,29.0
545,Product_0620-Whse_J-Category_001,2013-07-03 00:00:00.000000,26.0
546,Product_0620-Whse_J-Category_001,2013-07-04 00:00:00.000000,43.0
547,Product_0620-Whse_J-Category_001,2013-07-05 00:00:00.000000,19.0
548,Product_0620-Whse_J-Category_001,2013-07-06 00:00:00.000000,29.8
549,Product_0620-Whse_J-Category_001,2013-07-07 00:00:00.000000,29.8
550,Product_0620-Whse_J-Category_001,2013-07-08 00:00:00.000000,37.0
551,Product_0620-Whse_J-Category_001,2013-07-09 00:00:00.000000,8.0
552,Product_0620-Whse_J-Category_001,2013-07-10 00:00:00.000000,7.0
553,Product_0620-Whse_J-Category_001,2013-07-11 00:00:00.000000,21.0
554,Product_0620-Whse_J-Category_001,2013-07-12 00:00:00.000000,3.0
555,Product_0620-Whse_J-Category_001,2013-07-13 00:00:00.000000,15.2
556,Product_0620-Whse_J-Category_001,2013-07-14 00:00:00.000000,15.2
557,Product_0620-Whse_J-Category_001,2013-07-15 00:00:00.000000,9.75
558,Product_0620-Whse_J-Category_001,2013-07-16 00:00:00.000000,3.0
559,Product_0620-Whse_J-Category_001,2013-07-17 00:00:00.000000,37.0
560,Product_0620-Whse_J-Category_001,2013-07-18 00:00:00.000000,21.0
561,Product_0620-Whse_J-Category_001,2013-07-19 00:00:00.000000,17.0
562,Product_0620-Whse_J-Category_001,2013-07-20 00:00:00.000000,19.5
563,Product_0620-Whse_J-Category_001,2013-07-21 00:00:00.000000,19.5
564,Product_0620-Whse_J-Category_001,2013-07-22 00:00:00.000000,31.0
565,Product_0620-Whse_J-Category_001,2013-07-23 00:00:00.000000,20.0
566,Product_0620-Whse_J-Category_001,2013-07-24 00:00:00.000000,24.0
567,Product_0620-Whse_J-Category_001,2013-07-25 00:00:00.000000,68.0
568,Product_0620-Whse_J-Category_001,2013-07-26 00:00:00.000000,16.0
569,Product_0620-Whse_J-Category_001,2013-07-27 00:00:00.000000,31.8
570,Product_0620-Whse_J-Category_001,2013-07-28 00:00:00.000000,31.8
571,Product_0620-Whse_J-Category_001,2013-07-29 00:00:00.000000,4.0
572,Product_0620-Whse_J-Category_001,2013-07-30 00:00:00.000000,20.0
573,Product_0620-Whse_J-Category_001,2013-07-31 00:00:00.000000,30.0
574,Product_0620-Whse_J-Category_001,2013-08-01 00:00:00.000000,37.0
575,Product_0620-Whse_J-Category_001,2013-08-02 00:00:00.000000,13.0
576,Product_0620-Whse_J-Category_001,2013-08-03 00:00:00.000000,20.8
577,Product_0620-Whse_J-Category_001,2013-08-04 00:00:00.000000,20.8
578,Product_0620-Whse_J-Category_001,2013-08-05 00:00:00.000000,9.0
579,Product_0620-Whse_J-Category_001,2013-08-06 00:00:00.000000,10.0
580,Product_0620-Whse_J-Category_001,2013-08-07 00:00:00.000000,15.0
581,Product_0620-Whse_J-Category_001,2013-08-08 00:00:00.000000,35.0
582,Product_0620-Whse_J-Category_001,2013-08-09 00:00:00.000000,22.0
583,Product_0620-Whse_J-Category_001,2013-08-10 00:00:00.000000,18.2
584,Product_0620-Whse_J-Category_001,2013-08-11 00:00:00.000000,18.2
585,Product_0620-Whse_J-Category_001,2013-08-12 00:00:00.000000,25.0
586,Product_0620-Whse_J-Category_001,2013-08-13 00:00:00.000000,7.0
587,Product_0620-Whse_J-Category_001,2013-08-14 00:00:00.000000,22.25
588,Product_0620-Whse_J-Category_001,2013-08-15 00:00:00.000000,18.0
589,Product_0620-Whse_J-Category_001,2013-08-16 00:00:00.000000,54.0
590,Product_0620-Whse_J-Category_001,2013-08-17 00:00:00.000000,28.666666666666668
591,Product_0620-Whse_J-Category_001,2013-08-18 00:00:00.000000,28.666666666666668
592,Product_0620-Whse_J-Category_001,2013-08-19 00:00:00.000000,7.0
593,Product_0620-Whse_J-Category_001,2013-08-20 00:00:00.000000,22.0
594,Product_0620-Whse_J-Category_001,2013-08-21 00:00:00.000000,58.0
595,Product_0620-Whse_J-Category_001,2013-08-22 00:00:00.000000,16.0
596,Product_0620-Whse_J-Category_001,2013-08-23 00:00:00.000000,16.0
597,Product_0620-Whse_J-Category_001,2013-08-24 00:00:00.000000,23.8
598,Product_0620-Whse_J-Category_001,2013-08-25 00:00:00.000000,23.8
599,Product_0620-Whse_J-Category_001,2013-08-26 00:00:00.000000,15.0
600,Product_0620-Whse_J-Category_001,2013-08-27 00:00:00.000000,27.0
601,Product_0620-Whse_J-Category_001,2013-08-28 00:00:00.000000,22.0
602,Product_0620-Whse_J-Category_001,2013-08-29 00:00:00.000000,21.0
603,Product_0620-Whse_J-Category_001,2013-08-30 00:00:00.000000,21.0
604,Product_0620-Whse_J-Category_001,2013-08-31 00:00:00.000000,21.2
605,Product_0620-Whse_J-Category_001,2013-09-01 00:00:00.000000,21.2
606,Product_0620-Whse_J-Category_001,2013-09-02 00:00:00.000000,68.0
607,Product_0620-Whse_J-Category_001,2013-09-03 00:00:00.000000,47.0
608,Product_0620-Whse_J-Category_001,2013-09-04 00:00:00.000000,11.0
609,Product_0620-Whse_J-Category_001,2013-09-05 00:00:00.000000,26.0
610,Product_0620-Whse_J-Category_001,2013-09-06 00:00:00.000000,40.0
611,Product_0620-Whse_J-Category_001,2013-09-07 00:00:00.000000,38.4
612,Product_0620-Whse_J-Category_001,2013-09-08 00:00:00.000000,38.4
613,Product_0620-Whse_J-Category_001,2013-09-09 00:00:00.000000,20.0
614,Product_0620-Whse_J-Category_001,2013-09-10 00:00:00.000000,11.0
615,Product_0620-Whse_J-Category_001,2013-09-11 00:00:00.000000,7.0
616,Product_0620-Whse_J-Category_001,2013-09-12 00:00:00.000000,30.0
617,Product_0620-Whse_J-Category_001,2013-09-13 00:00:00.000000,41.0
618,Product_0620-Whse_J-Category_001,2013-09-14 00:00:00.000000,21.8
619,Product_0620-Whse_J-Category_001,2013-09-15 00:00:00.000000,21.8
620,Product_0620-Whse_J-Category_001,2013-09-16 00:00:00.000000,22.25
621,Product_0620-Whse_J-Category_001,2013-09-17 00:00:00.000000,12.0
622,Product_0620-Whse_J-Category_001,2013-09-18 00:00:00.000000,31.0
623,Product_0620-Whse_J-Category_001,2013-09-19 00:00:00.000000,50.0
624,Product_0620-Whse_J-Category_001,2013-09-20 00:00:00.000000,45.0
625,Product_0620-Whse_J-Category_001,2013-09-21 00:00:00.000000,34.5
626,Product_0620-Whse_J-Category_001,2013-09-22 00:00:00.000000,34.5
627,Product_0620-Whse_J-Category_001,2013-09-23 00:00:00.000000,34.5
628,Product_0620-Whse_J-Category_001,2013-09-24 00:00:00.000000,48.0
629,Product_0620-Whse_J-Category_001,2013-09-25 00:00:00.000000,35.0
630,Product_0620-Whse_J-Category_001,2013-09-26 00:00:00.000000,41.0
631,Product_0620-Whse_J-Category_001,2013-09-27 00:00:00.000000,41.0
632,Product_0620-Whse_J-Category_001,2013-09-28 00:00:00.000000,41.25
633,Product_0620-Whse_J-Category_001,2013-09-29 00:00:00.000000,41.25
634,Product_0620-Whse_J-Category_001,2013-09-30 00:00:00.000000,28.0
635,Product_0620-Whse_J-Category_001,2013-10-01 00:00:00.000000,36.0
636,Product_0620-Whse_J-Category_001,2013-10-02 00:00:00.000000,25.0
637,Product_0620-Whse_J-Category_001,2013-10-03 00:00:00.000000,18.0
638,Product_0620-Whse_J-Category_001,2013-10-04 00:00:00.000000,40.0
639,Product_0620-Whse_J-Category_001,2013-10-05 00:00:00.000000,29.4
640,Product_0620-Whse_J-Category_001,2013-10-06 00:00:00.000000,29.4
641,Product_0620-Whse_J-Category_001,2013-10-07 00:00:00.000000,7.0
642,Product_0620-Whse_J-Category_001,2013-10-08 00:00:00.000000,11.0
643,Product_0620-Whse_J-Category_001,2013-10-09 00:00:00.000000,53.0
644,Product_0620-Whse_J-Category_001,2013-10-10 00:00:00.000000,23.0
645,Product_0620-Whse_J-Category_001,2013-10-11 00:00:00.000000,34.0
646,Product_0620-Whse_J-Category_001,2013-10-12 00:00:00.000000,25.6
647,Product_0620-Whse_J-Category_001,2013-10-13 00:00:00.000000,25.6
648,Product_0620-Whse_J-Category_001,2013-10-14 00:00:00.000000,30.25
649,Product_0620-Whse_J-Category_001,2013-10-15 00:00:00.000000,10.0
650,Product_0620-Whse_J-Category_001,2013-10-16 00:00:00.000000,20.0
651,Product_0620-Whse_J-Category_001,2013-10-17 00:00:00.000000,31.0
